ID,序号,英文循环名,中文循环名,英文卡包名,中文卡包名,英文名称,中文名称,英文文本,中文文本,英文风味文字,中文风味文字,英文阵营,中文阵营,英文派系,中文派系,英文类型,中文类型,英文子类型,中文子类型,是否独有,构筑张数限制,推进需求,议案分数,基础中转,牌组最小张数,牌组影响力上限,费用,强度,内存费用,销毁费用,影响力费用,卡图作者
35057,57,Elevation,仰望,Elevation,仰望,Nebula Talent Management: Making Stars,星云人才: 制造明星,"When your action phase ends, if you played an operation this turn, gain 1[credit] and flip this identity.
<strong>Back:</strong> Gemilang Arena: Burning Bright
The first time each turn you play an operation, gain [click].
When the Runner makes a successful run on HQ or R&D, flip this identity.","当你的行动阶段结束时，如果你本回合打出过事务，获得1[credit]并将本特性翻面。
<strong>翻面</strong> 辉煌舞台: 熠熠生辉
每回合你第一次打出一个事务时，获得[click]。
当潜袭者对总部或研发中心进行一次成功的潜袭时，将本特性翻面。","Igniting your potential.
Never stop shining.","点燃潜能。
永续闪耀。",Corp,公司,NBN,网际传媒,Corp Identity,公司特性,Division,部门,,1,,,,45,15,,,,,,Emilio Rodríguez
35058,58,Elevation,仰望,Elevation,仰望,Synapse Global: Faster than Thought,突触环球: 先你所想,"The first time each turn a tag is removed, you may reveal and install 1 card from HQ, ignoring all costs.
[click], <strong>remove 1 tag:</strong> Gain 2[credit].","每回合第一次一枚锁定标记被移除时，你可以从总部展示并安装1张卡牌，忽略所有的费用。
[click]，<strong>移除1枚锁定标记：</strong>获得2[credit]。",Every Impulse Monitored.,每道冲动皆被监控。,Corp,公司,NBN,网际传媒,Corp Identity,公司特性,Division,部门,,1,,,,45,15,,,,,,Emilio Rodríguez
35059,59,Elevation,仰望,Elevation,仰望,Embedded Reporting,卧底报道,"Dividends 2 <em>(When you score this agenda, place 2 agenda counters on it for each excess advancement counter.)</em>
When your discard phase ends, you may remove 1 hosted agenda counter to search R&D for 1 operation and reveal it. <em>(Shuffle R&D after searching it.)</em> Add that operation to the top of R&D.","红利2<em>（当你将本议案计分时，每有一枚多余的推进指示物，放置2枚议案指示物到本议案上。）</em>
当你的弃牌阶段结束时，你可以移除1枚所附载的议案指示物，以从研发中心搜寻1个事务并展示之。<em>（在搜寻研发中心后将其洗混。）</em>将该事务加入研发中心顶端。",,,Corp,公司,NBN,网际传媒,Agenda,议案,Initiative,原创,,3,3,2,,,,,,,,,Anthony Hutchings
35060,60,Elevation,仰望,Elevation,仰望,Next Big Thing,下一波热潮,"When this agenda is scored or stolen, place 1 agenda counter on it.
<strong>[click]</strong>, <strong>hosted agenda counter:</strong> Draw 4 cards. Shuffle any number of cards from HQ into R&D. The Corp can use this ability even if this agenda is in the Runner's score area.","当本议案被计分或窃取时，放置1枚议案指示物到本议案上。
<strong>[click]</strong>，<strong>所附载的议案指示物：</strong>抽4张卡牌。将任意数量的卡牌从总部洗入研发中心。即使本议案在潜袭者的分数区，公司也能使用本能力。",That’s <em>so</em> fifteen minutes ago.,这都<em>十五分钟</em>前的潮流了。,Corp,公司,NBN,网际传媒,Agenda,议案,Initiative,原创,,3,5,3,,,,,,,,,Matheus Calza
35061,61,Elevation,仰望,Elevation,仰望,Idiosyncresis,特质融合,"You can advance this asset.
When your turn begins, you may trash this asset. If you do, for each hosted advancement counter, gain 3[credit] and the Runner loses 2[credit].","你可以推进本资产。
当你的回合开始时，你可以销毁本资产。如果你如此做，每有一枚所附载的推进指示物，获得3[credit]并且潜袭者失去2[credit]。",You don’t really want to know what makes you unique as a person. It’s so much less than you think.,你根本不想知道自己的独特性有多廉价。,Corp,公司,NBN,网际传媒,Asset,资产,Hostile,敌对,,3,,,,,,1,,,2,2,Adam S. Doyle
35062,62,Elevation,仰望,Elevation,仰望,Public Access Plaza,公共接入广场,"When your turn begins, gain 1[credit].
Threat 2 → When the Runner trashes this asset <em>(while it is rezzed)</em>, give them 1 tag.","当你的回合开始时，获得1[credit]。
威胁2 → 当潜袭者销毁<em>（已激活的）</em>本资产时，给予其1枚锁定标记。","“Give me five minutes of a user’s Access Plaza traffic and I’ll tell you where they’re having lunch tomorrow. Give me another ten, and I’ll have their bibi’s secret rendang recipe.”
—Luzviminda Reyes, Synapse Sales","“给我某个用户在接入广场五分钟的数据，我能算出他明天在哪吃午饭。再给十分钟，连他外婆的仁当秘方都弄到手。”
—卢兹维明达·雷耶斯，突触销售",Corp,公司,NBN,网际传媒,Asset,资产,Advertisement,广告,,3,,,,,,1,,,2,1,Anna Butova
35063,63,Elevation,仰望,Elevation,仰望,Doomscroll,末日刷屏,"[subroutine] Give the Runner 1 tag.
[subroutine] Do 1 net damage.
[subroutine] Do 2 net damage if the Runner has at least 2 tags.","[subroutine] 给予潜袭者1枚锁定标记。
[subroutine] 造成1点网域伤害。
[subroutine] 如果潜袭者具有至少2枚锁定标记，造成2点网域伤害。","They know what makes you tick.
And ticked-off.","他们洞悉你所欲的。
以及你所惧的。",Corp,公司,NBN,网际传媒,Ice,防火墙,AP - Observer - Sentry,杀伤 - 观察者 - 警报,,3,,,,,,3,3,,,2,Júlio Rocha
35064,64,Elevation,仰望,Elevation,仰望,N-Pot,N-电位器,"<strong>3[credit]:</strong> Break 1 subroutine on this ice. Only the Runner can use this ability.
[subroutine] End the run.
[subroutine] If the threat level is 2 or greater, end the run.
[subroutine] If the threat level is 4 or greater, end the run.","<strong>3[credit]：</strong>破解1条本防火墙上的子进程。只有潜袭者可以使用本能力。
[subroutine] 终止本次潜袭。
[subroutine] 如果威胁等级为2或更高，终止本次潜袭。
[subroutine] 如果威胁等级为4或更高，终止本次潜袭。","”On the Net, we hold the power.”
 —Arnold Teoh, NBN technologist","“在信网中，能量由我们掌控。”
—阿诺德·张，NBN技术专家",Corp,公司,NBN,网际传媒,Ice,防火墙,Code Gate,门禁,,3,,,,,,4,4,,,2,Ed Mattinian
35065,65,Elevation,仰望,Elevation,仰望,Bigger Picture,广阔视野,"Play only if the Runner is tagged.
Resolve 1 of the following:<ul><li>Give the Runner 1 tag.</li><li>Remove any number of tags. The Runner loses 5[credit] for each tag removed this way. Gain credits equal to the number of credits the Runner lost.</li></ul>","只有潜袭者被锁定时，才能打出。
结算下列中的1项：
- 给予潜袭者1枚锁定标记。
- 移除任意数量的锁定标记。你每以此法移除1枚锁定标记，潜袭者失去5[credit]。获得等同于潜袭者失去信用点数量的信用点。",,,Corp,公司,NBN,网际传媒,Operation,事务,Gray Ops,灰色行动,,3,,,,,,0,,,,2,Mia Siergiejew
35066,66,Elevation,仰望,Elevation,仰望,IP Enforcement,知识产权执法,"As an additional cost to play this operation, remove X tags.
Install 1 agenda from the Runner’s score area with a printed agenda point value equal to X. If the Runner is still tagged, place 1 advancement counter on that agenda.",作为打出本事务的额外费用，移除X枚锁定标记。从潜袭者分数区安装1个印刷议案分数等于X的议案。如果潜袭者依然被锁定，放置1枚推进指示物到该议案上。,“I believe you have something of ours.”,“你拿了我们的东西。”,Corp,公司,NBN,网际传媒,Operation,事务,Gray Ops,灰色行动,,3,,,,,,,,,5,5,Rafael Monk
35067,67,Elevation,仰望,Elevation,仰望,Touch-ups,润色,"As an additional cost to play this operation, spend [click].
Place 2 advancement counters on 1 installed card you can advance. If you do, choose a card type and reveal the grip. Choose up to 2 revealed cards of that type. The Runner shuffles those cards into the stack.","作为打出本事务的额外费用，花费[click]。
放置2枚推进指示物到1张你可以推进的已安装的卡牌上。如果你如此做，选择一种卡牌类型并展示操控器。选择最多2张展示出的该类型卡牌。潜袭者将这些卡牌洗入存储栈。","“Your Star Power is in the toilet, kid. We need a fresh face.”",“孩子，你的明星效应早过气了。我们需要一副新面孔。”,Corp,公司,NBN,网际传媒,Operation,事务,Double,双重,,3,,,,,,2,,,,3,Amirul Hhf
35068,68,Elevation,仰望,Elevation,仰望,BANGUN: When Disaster Strikes,邦贡工团: 灾害突临之时,"You may install agendas faceup. <em>(This does not make their abilities active.)</em>
Whenever the Runner accesses a faceup installed agenda, do 2 meat damage and give the Runner 1 tag.","你可以牌面朝上安装议案。<em>（这不会使其能力生效。）</em>
每当潜袭者读取一张牌面朝上的已安装议案时，造成2点肢体伤害并给予潜袭者1枚锁定标记。",We’ll be there.,我们会在。,Corp,公司,Weyland Consortium,威兰财团,Corp Identity,公司特性,Corp,公司,,1,,,,45,15,,,,,,Vitalii Ostaschenko
35069,69,Elevation,仰望,Elevation,仰望,The Zwicky Group: Invisible Hands,茨维基集团: 无形之手,"The first time each turn you gain credits through an ability on an agenda or operation, you may draw 1 card.",每回合你第一次通过议案或事务上的能力获得信用点时，你可以抽1张卡牌。,Action at a distance.,超距作用。,Corp,公司,Weyland Consortium,威兰财团,Corp Identity,公司特性,Unsubstantiated,未证实,,1,,,,45,15,,,,,,Marlon Ruiz
35070,70,Elevation,仰望,Elevation,仰望,Greenmail,绿票讹诈,"When you score this agenda, gain 2[credit].
When you forfeit this agenda, gain 4[credit].","当你将本议案计分时，获得2[credit]。
当你废除本议案时，获得4[credit]。",“It’s been a real pleasure doing business with you.”,“与你合作真愉快。”,Corp,公司,Weyland Consortium,威兰财团,Agenda,议案,Expansion,扩张,,3,2,1,,,,,,,,,Mauricio Herrera
35071,71,Elevation,仰望,Elevation,仰望,Off the Books,账外业务,"Dividends 1 <em>(When you score this agenda, place 1 agenda counter on it for each excess advancement counter.)</em>
When your discard phase ends, you may remove 1 hosted agenda counter to search R&D for 1 card and reveal it. <em>(Shuffle R&D after searching it.)</em> You may install that card, ignoring all costs. If you do not, add it to HQ.","红利1<em>（当你将本议案计分时，每有一枚多余的推进指示物，放置1枚议案指示物到本议案上。）</em>
当你的弃牌阶段结束时，你可以移除1枚所附载的议案指示物，以从研发中心搜寻1张卡牌并展示之。<em>（在搜寻研发中心后将其洗混。）</em>你可以安装该卡牌，忽略所有的费用。如果你未如此做，将其加入总部。",,,Corp,公司,Weyland Consortium,威兰财团,Agenda,议案,Initiative,原创,,3,3,2,,,,,,,,,Olie Boldador
35072,72,Elevation,仰望,Elevation,仰望,Anthill Excavation Contract,蚁丘挖掘合约,"When you rez this asset, load 8[credit] onto it. When it is empty, trash it.
When your turn begins, take 4[credit] from this asset and draw 1 card.","当你激活本资产时，填装8[credit]到本资产上。当其清空时，销毁之。
当你的回合开始时，从本资产上拿取4[credit]并抽1张卡牌。","“If you lived here, you’d be at work by now!”
—Weyland recruiter","“住这里早上工！”
—威兰招聘员",Corp,公司,Weyland Consortium,威兰财团,Asset,资产,Industrial,工业,,3,,,,,,3,,,1,2,Olie Boldador
35073,73,Elevation,仰望,Elevation,仰望,Plutus,普路托斯,"As an additional cost to rez this asset, forfeit 1 agenda or reveal and trash 3 cards from HQ.
When your turn begins, you may play 1 <strong>transaction</strong> operation from Archives. After it resolves, remove it from the game.","作为激活本资产的额外费用，废除1个议案或从总部展示并销毁3张卡牌。
当你的回合开始时，你可以从档案库打出1个<strong>交易</strong>事务。结算后将其移出游戏。","“Rejoice, executives! The Net has sent unto us a profit!”",“欢欣吧，高管们！信网赐予了我们利润！”,Corp,公司,Weyland Consortium,威兰财团,Asset,资产,Deep Net,深网,是,3,,,,,,0,,,3,3,Adam S. Doyle
35074,74,Elevation,仰望,Elevation,仰望,Biawak,巨蜥,"You can forfeit 1 agenda as you rez this ice to pay for 10[credit] of its rez cost.
[subroutine] Trash 1 installed program or end the run.
[subroutine] Trash 1 installed resource or end the run.
[subroutine] End the run.","激活本防火墙时，你可以废除1个议案以支付其激活费用中的10[credit]。
[subroutine] 销毁1个已安装的程序或终止本次潜袭。
[subroutine] 销毁1个已安装的资源或终止本次潜袭。
[subroutine] 终止本次潜袭。","“Dammit, Moth! Where are you? This thing is way bigger than you s—”
—C0nr4d","“妈的！蛾子，你在哪？这玩意比你说的大多——”
—康拉d",Corp,公司,Weyland Consortium,威兰财团,Ice,防火墙,Destroyer - Sentry,毁灭者 - 警报,,3,,,,,,14,6,,,3,Anthony Hutchings
35075,75,Elevation,仰望,Elevation,仰望,Kessleroid,凯斯勒体,"The Runner cannot trash this ice <em>(while it is rezzed)</em>.
[subroutine] End the run.
[subroutine] End the run.","潜袭者不能销毁<em>（已激活的）</em>本防火墙。
[subroutine] 终止本次潜袭。
[subroutine] 终止本次潜袭。","“The detritus of failed incursions accumulates. Instead of sweeping it all away, the parsimonious sysop should nudge this debris into defensive positions in the server’s metagravity well.”
—Moira Virtue, Ice Engineering, KKU","“失败袭击的残骸不断累积。与其将其全部清除，节俭的系统管理员应将这些碎片推入服务器超重力井中的防御位置。”
—莫伊拉 ·弗丘，防火墙工程系，KKU",Corp,公司,Weyland Consortium,威兰财团,Ice,防火墙,Barrier,屏障,,3,,,,,,2,1,,,1,Krembler
